>
# @D(90,,)|(180.0,,)|UCF_9|UCERF3||(11.0,,)|"Ortigalita (South)"|(1.23,0.35,2.75)|Dextral|(0.0,,)|||||||||||||
# @D||PB_4483.0|"Bird 2003"||||(11.7,,)|Sinistral_Transform|||1||1|||||(-11.7,,)||(-0.0,,)||
146.001 6.16
146.382 5.883
>
# @D||PB_4484.0|"Bird 2003"||||(11.7,,)|Sinistral_Transform|||1||1|||||(-11.5,,)||(2.0,,)||
146.382 5.883
146.73 5.511
>
# @D||PB_4485.0|"Bird 2003"||||(11.7,,)|Sinistral_Transform|||1||1|||||(-11.5,,)||(1.7,,)||
146.73 5.511
147.078 5.138
>
# @D||PB_4486.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.5,,)||(1.4,,)||
147.078 5.138
147.425 4.765
>
# @D||PB_4487.0|"Bird 2003"||||(11.6,,)|Sinistral_Transform|||1||1|||||(-11.5,,)||(1.1,,)||
147.425 4.765
147.772 4.393
>
# @D||PB_4488.0|"Bird 2003"||||(11.5,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(2.5,,)||
147.772 4.393
148.191 3.776
>
# @D||PB_4489.0|"Bird 2003"||||(11.5,,)|Sinistral_Transform|||1||1|||||(-11.4,,)||(1.2,,)||
148.191 3.776
148.694 3.137
>
# @D||PB_4494.0|"Bird 2003"||||(10.7,,)|Sinistral_Transform|||1||1|||||(-10.4,,)||(2.2,,)||
148.863 0.937
149.112 0.406
>
# @D||PB_4555.0|"Bird 2003"||||(118.0,,)|Sinistral_Transform|||1||1|||||(-117.2,,)||(13.5,,)||
145.399 -3.485
146.11 -3.471
>
# @D||PB_4556.0|"Bird 2003"||||(117.5,,)|Sinistral_Transform|||1||1|||||(-117.4,,)||(-5.2,,)||
146.11 -3.471
146.415 -3.438
>
# @D||PB_4573.0|"Bird 2003"||||(124.6,,)|Sinistral_Transform|||1||1|||||(-122.3,,)||(23.5,,)||
148.499 -3.222
148.675 -3.306
>
# @D||PB_4574.0|"Bird 2003"||||(124.0,,)|Sinistral_Transform|||1||1|||||(-123.0,,)||(16.1,,)||
148.675 -3.306
148.878 -3.395
>
# @D||PB_4575.0|"Bird 2003"||||(123.7,,)|Sinistral_Transform|||1||1|||||(-123.7,,)||(1.5,,)||
148.878 -3.395
149.089 -3.466
>
# @D||PB_4576.0|"Bird 2003"||||(123.9,,)|Sinistral_Transform|||1||1|||||(-123.5,,)||(-9.6,,)||
149.089 -3.466
149.295 -3.522
>
# @D||PB_4577.0|"Bird 2003"||||(124.3,,)|Sinistral_Transform|||1||1|||||(-121.2,,)||(-27.6,,)||
149.295 -3.522
149.453 -3.544
>
# @D||PB_4578.0|"Bird 2003"||||(124.9,,)|Sinistral_Transform|||1||1|||||(-121.9,,)||(-27.3,,)||
149.453 -3.544
149.603 -3.57
>
# @D||PB_4579.0|"Bird 2003"||||(125.5,,)|Sinistral_Transform|||1||1|||||(-119.2,,)||(-39.1,,)||
149.603 -3.57
149.717 -3.58
>
# @D||PB_4580.0|"Bird 2003"||||(125.9,,)|Sinistral_Transform|||1||1|||||(-123.5,,)||(-24.2,,)||
149.717 -3.58
149.773 -3.592
>
# @D||PB_4581.0|"Bird 2003"||||(125.9,,)|Sinistral_Transform|||1||1|||||(-125.1,,)||(13.9,,)||
149.773 -3.592
149.816 -3.618
>
# @D||PB_4595.0|"Bird 2003"||||(2.6,,)|Sinistral_Transform|||1||1|||||(-2.6,,)||(-0.0,,)||
150.509 -3.061
150.56 -3.051
>
# @D||PB_4614.0|"Bird 2003"||||(42.6,,)|Sinistral_Transform|||1||1|||||(-40.8,,)||(12.2,,)||
149.938 -3.724
150.027 -3.752
>
# @D||PB_4615.0|"Bird 2003"||||(40.4,,)|Sinistral_Transform|||1||1|||||(-40.2,,)||(4.0,,)||
150.027 -3.752
150.121 -3.79
>
# @D||PB_4616.0|"Bird 2003"||||(40.1,,)|Sinistral_Transform|||1||1|||||(-40.1,,)||(-1.5,,)||
150.121 -3.79
150.192 -3.829
>
# @D||PB_4617.0|"Bird 2003"||||(39.9,,)|Sinistral_Transform|||1||1|||||(-39.3,,)||(7.0,,)||
150.192 -3.829
150.226 -3.874
>
# @D||PB_4618.0|"Bird 2003"||||(39.0,,)|Sinistral_Transform|||1||1|||||(-37.7,,)||(9.9,,)||
150.226 -3.874
150.24 -3.903
>
# @D||PB_4629.0|"Bird 2003"||||(137.5,,)|Sinistral_Transform|||1||1|||||(-137.5,,)||(-0.5,,)||
151.301 -3.656
151.375 -3.706
>
# @D||PB_4630.0|"Bird 2003"||||(137.4,,)|Sinistral_Transform|||1||1|||||(-136.3,,)||(17.7,,)||
151.375 -3.706
151.428 -3.754
>
# @D||PB_4647.0|"Bird 2003"||||(141.2,,)|Sinistral_Transform|||1||1|||||(-140.1,,)||(18.2,,)||
153.193 -5.018
153.403 -5.361
>
# @D||PB_4648.0|"Bird 2003"||||(140.5,,)|Sinistral_Transform|||1||1|||||(-140.1,,)||(11.2,,)||
153.403 -5.361
153.614 -5.704
>
# @D||PB_4649.0|"Bird 2003"||||(140.1,,)|Sinistral_Transform|||1||1|||||(-140.0,,)||(5.1,,)||
153.614 -5.704
153.823 -6.046
>
# @D||PB_4650.0|"Bird 2003"||||(139.9,,)|Sinistral_Transform|||1||1|||||(-139.3,,)||(12.8,,)||
153.823 -6.046
153.93 -6.265
>
# @D||PB_4664.0|"Bird 2003"||||(13.0,,)|Sinistral_Transform|||1||1|||||(-13.0,,)||(0.9,,)||
155.454 -7.489
155.262 -7.629
>
# @D||PB_4665.0|"Bird 2003"||||(13.0,,)|Sinistral_Transform|||1||1|||||(-13.0,,)||(-0.1,,)||
155.262 -7.629
154.872 -7.962
>
# @D||PB_4666.0|"Bird 2003"||||(13.0,,)|Sinistral_Transform|||1||1|||||(-13.0,,)||(-0.1,,)||
154.872 -7.962
154.481 -8.296
>
# @D||PB_4667.0|"Bird 2003"||||(13.0,,)|Sinistral_Transform|||1||1|||||(-13.0,,)||(-0.1,,)||
154.481 -8.296
154.087 -8.633
>
# @D||PB_4671.0|"Bird 2003"||||(23.8,,)|Sinistral_Transform|||1||1|||||(-23.6,,)||(3.1,,)||
151.834 -9.761
151.838 -9.906
>
# @D||PB_4676.0|"Bird 2003"||||(25.0,,)|Sinistral_Transform|||1||1|||||(-25.0,,)||(0.9,,)||
152.214 -9.945
152.223 -10.039
>
# @D||PB_4681.0|"Bird 2003"||||(27.1,,)|Sinistral_Transform|||1||1|||||(-27.1,,)||(1.8,,)||
152.849 -10.088
152.855 -10.384
>
# @D||PB_4696.0|"Bird 2003"||||(34.3,,)|Sinistral_Transform|||1||1|||||(-34.2,,)||(2.2,,)||
154.849 -9.723
154.856 -9.839
>
# @D||PB_4704.0|"Bird 2003"||||(36.5,,)|Sinistral_Transform|||1||1|||||(-34.8,,)||(-11.2,,)||
155.436 -9.493
155.473 -9.568
>
# @D||PB_4706.0|"Bird 2003"||||(37.0,,)|Sinistral_Transform|||1||1|||||(-35.6,,)||(-9.9,,)||
155.577 -9.531
155.599 -9.581
>
# @D||PB_4709.0|"Bird 2003"||||(37.7,,)|Sinistral_Transform|||1||1|||||(-37.0,,)||(-7.5,,)||
155.797 -9.526
155.813 -9.572
>
# @D||PB_4737.0|"Bird 2003"||||(45.0,,)|Sinistral_Transform|||1||1|||||(-44.8,,)||(4.6,,)||
144.082 14.639
144.216 14.656
>
# @D||PB_4739.0|"Bird 2003"||||(44.3,,)|Sinistral_Transform|||1||1|||||(-44.1,,)||(3.9,,)||
144.334 14.884
144.53 14.917
>
# @D||PB_4741.0|"Bird 2003"||||(41.8,,)|Sinistral_Transform|||1||1|||||(-41.7,,)||(-3.2,,)||
144.453 15.526
144.799 15.653
>
# @D||PB_4746.0|"Bird 2003"||||(34.8,,)|Sinistral_Transform|||1||1|||||(-34.8,,)||(-0.4,,)||
144.671 17.42
144.97 17.535
>
# @D||PB_4772.0|"Bird 2003"||||(8.7,,)|Sinistral_Transform|||1||1|||||(-8.7,,)||(-0.0,,)||
142.886 23.701
143.522 24.391
>
# @D||PB_4823.0|"Bird 2003"||||(128.8,,)|Sinistral_Transform|||1||1|||||(-128.5,,)||(-9.6,,)||
172.439 -23.178
172.783 -23.069
>
# @D||PB_4824.0|"Bird 2003"||||(128.8,,)|Sinistral_Transform|||1||1|||||(-128.8,,)||(1.7,,)||
172.783 -23.069
173.04 -23.007
>
# @D||PB_4826.0|"Bird 2003"||||(128.5,,)|Sinistral_Transform|||1||1|||||(-123.2,,)||(36.6,,)||
173.212 -22.834
173.606 -22.835
>
# @D||PB_4845.0|"Bird 2003"||||(33.0,,)|Sinistral_Transform|||1||1|||||(-32.9,,)||(-3.3,,)||
173.555 -15.697
173.4 -15.779
>
# @D||PB_4855.0|"Bird 2003"||||(14.8,,)|Sinistral_Transform|||1||1|||||(-14.6,,)||(2.4,,)||
173.901 -16.849
174.503 -16.563
>
# @D||PB_4857.0|"Bird 2003"||||(18.9,,)|Sinistral_Transform|||1||1|||||(-18.0,,)||(5.6,,)||
174.885 -16.873
175.107 -16.748
>
# @D||PB_4859.0|"Bird 2003"||||(19.9,,)|Sinistral_Transform|||1||1|||||(-19.1,,)||(5.7,,)||
175.226 -16.741
175.381 -16.629
>
# @D||PB_4891.0|"Bird 2003"||||(12.7,,)|Sinistral_Transform|||1||1|||||(-12.2,,)||(-3.6,,)||
175.733 -21.422
175.231 -21.75
>
# @D||PB_4892.0|"Bird 2003"||||(12.4,,)|Sinistral_Transform|||1||1|||||(-12.2,,)||(1.9,,)||
175.231 -21.75
174.584 -22.17
>
# @D||PB_4895.0|"Bird 2003"||||(68.8,,)|Sinistral_Transform|||1||1|||||(-67.0,,)||(15.5,,)||
176.377 -16.569
176.545 -16.557
>
# @D||PB_4896.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-66.4,,)||(17.5,,)||
176.545 -16.557
176.671 -16.553
>
# @D||PB_4897.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-66.9,,)||(15.3,,)||
176.671 -16.553
176.79 -16.545
>
# @D||PB_4898.0|"Bird 2003"||||(68.6,,)|Sinistral_Transform|||1||1|||||(-66.0,,)||(18.9,,)||
176.79 -16.545
176.883 -16.544
>
# @D||PB_4899.0|"Bird 2003"||||(68.6,,)|Sinistral_Transform|||1||1|||||(-68.6,,)||(-1.0,,)||
176.883 -16.544
176.949 -16.524
>
# @D||PB_4900.0|"Bird 2003"||||(68.6,,)|Sinistral_Transform|||1||1|||||(-67.2,,)||(13.5,,)||
176.949 -16.524
177.035 -16.516
>
# @D||PB_4901.0|"Bird 2003"||||(68.6,,)|Sinistral_Transform|||1||1|||||(-67.6,,)||(11.5,,)||
177.035 -16.516
177.13 -16.505
>
# @D||PB_4902.0|"Bird 2003"||||(68.5,,)|Sinistral_Transform|||1||1|||||(-66.0,,)||(18.4,,)||
177.13 -16.505
177.19 -16.504
>
# @D||PB_4903.0|"Bird 2003"||||(68.5,,)|Sinistral_Transform|||1||1|||||(-65.2,,)||(21.0,,)||
177.19 -16.504
177.269 -16.506
>
# @D||PB_4904.0|"Bird 2003"||||(68.5,,)|Sinistral_Transform|||1||1|||||(-65.1,,)||(21.2,,)||
177.269 -16.506
177.412 -16.51
>
# @D||PB_4909.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-65.5,,)||(21.0,,)||
177.588 -16.225
177.721 -16.229
>
# @D||PB_4910.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-66.4,,)||(17.5,,)||
177.721 -16.229
177.806 -16.227
>
# @D||PB_4911.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-67.2,,)||(14.2,,)||
177.806 -16.227
177.876 -16.222
>
# @D||PB_4912.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-68.3,,)||(-7.2,,)||
177.876 -16.222
178.007 -16.172
>
# @D||PB_4913.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-68.7,,)||(-2.2,,)||
178.007 -16.172
178.086 -16.149
>
# @D||PB_4914.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-68.2,,)||(-8.0,,)||
178.086 -16.149
178.171 -16.115
>
# @D||PB_4915.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-67.1,,)||(14.9,,)||
178.171 -16.115
178.283 -16.11
>
# @D||PB_4916.0|"Bird 2003"||||(68.7,,)|Sinistral_Transform|||1||1|||||(-67.0,,)||(14.8,,)||
178.283 -16.11
178.402 -16.104
>
# @D||PB_4917.0|"Bird 2003"||||(68.6,,)|Sinistral_Transform|||1||1|||||(-68.0,,)||(9.0,,)||
178.402 -16.104
178.491 -16.092
>
# @D||PB_4920.0|"Bird 2003"||||(68.9,,)|Sinistral_Transform|||1||1|||||(-68.8,,)||(1.9,,)||
178.562 -15.897
178.936 -15.812
>
# @D||PB_4921.0|"Bird 2003"||||(68.8,,)|Sinistral_Transform|||1||1|||||(-68.8,,)||(2.7,,)||
178.936 -15.812
179.332 -15.729
>
# @D||PB_4922.0|"Bird 2003"||||(68.8,,)|Sinistral_Transform|||1||1|||||(-68.7,,)||(4.0,,)||
179.332 -15.729
179.614 -15.677
>
# @D||PB_4939.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-21.4,,)||(-5.9,,)||
176.966 -13.853
177.167 -13.948
>
# @D||PB_4940.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-21.2,,)||(-6.7,,)||
177.167 -13.948
177.417 -14.055
>
# @D||PB_4941.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-21.1,,)||(-6.9,,)||
177.417 -14.055
178.029 -14.309
>
# @D||PB_4942.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-21.3,,)||(-6.5,,)||
178.029 -14.309
178.469 -14.501
>
# @D||PB_4943.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-21.7,,)||(-4.9,,)||
178.469 -14.501
179.012 -14.784
>
# @D||PB_4944.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-21.6,,)||(-5.1,,)||
179.012 -14.784
179.389 -14.975
>
# @D||PB_4945.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-22.0,,)||(-3.3,,)||
179.389 -14.975
179.79 -15.218
>
# @D||PB_4946.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-22.1,,)||(-1.9,,)||
179.79 -15.218
179.999999 -15.362706
>
# @D||PB_4947.0|"Bird 2003"||||(83.8,,)|Sinistral_Transform|||1||1|||||(-83.8,,)||(-3.2,,)||
-179.739 -15.542
-179.444 -15.527
>
# @D||PB_4948.0|"Bird 2003"||||(35.2,,)|Sinistral_Transform|||1||1|||||(-35.2,,)||(0.1,,)||
-179.444 -15.527
-178.812 -15.377
>
# @D||PB_4958.0|"Bird 2003"||||(38.6,,)|Sinistral_Transform|||1||1|||||(-38.5,,)||(-2.8,,)||
-178.768 -14.23
-178.888 -14.224
>
# @D||PB_4960.0|"Bird 2003"||||(45.6,,)|Sinistral_Transform|||1||1|||||(-44.5,,)||(-9.6,,)||
-179.048 -14.927
-179.288 -14.936
>
# @D||PB_4965.0|"Bird 2003"||||(118.5,,)|Sinistral_Transform|||1||1|||||(-117.5,,)||(15.2,,)||
-114.567 -23.024
-114.875 -23.04
>
# @D||PB_4967.0|"Bird 2003"||||(116.2,,)|Sinistral_Transform|||1||1|||||(-116.2,,)||(-3.4,,)||
-114.962 -23.179
-115.183 -23.237
>
# @D||PB_4969.0|"Bird 2003"||||(113.5,,)|Sinistral_Transform|||1||1|||||(-112.9,,)||(11.2,,)||
-115.254 -23.397
-115.599 -23.468
>
# @D||PB_4973.0|"Bird 2003"||||(100.2,,)|Sinistral_Transform|||1||1|||||(-99.9,,)||(8.4,,)||
-115.482 -24.105
-115.912 -24.242
>
# @D||PB_4975.0|"Bird 2003"||||(98.8,,)|Sinistral_Transform|||1||1|||||(-97.7,,)||(14.2,,)||
-115.968 -24.383
-116.184 -24.458
>
# @D||PB_4978.0|"Bird 2003"||||(90.1,,)|Sinistral_Transform|||1||1|||||(-89.5,,)||(-10.8,,)||
-116.099 -24.847
-116.49 -25.172
>
# @D||PB_4990.0|"Bird 2003"||||(114.2,,)|Sinistral_Transform|||1||1|||||(-112.7,,)||(18.2,,)||
-112.947 -26.724
-112.684 -26.801
>
# @D||PB_4995.0|"Bird 2003"||||(95.1,,)|Sinistral_Transform|||1||1|||||(-91.7,,)||(-25.1,,)||
-112.62 -25.934
-112.55 -25.926
>
# @D||PB_4997.0|"Bird 2003"||||(91.7,,)|Sinistral_Transform|||1||1|||||(-90.8,,)||(-12.8,,)||
-112.541 -25.787
-112.455 -25.786
>
# @D||PB_5004.0|"Bird 2003"||||(74.6,,)|Sinistral_Transform|||1||1|||||(-73.8,,)||(-10.9,,)||
-112.453 -25.059
-111.978 -25.027
>
# @D||PB_5010.0|"Bird 2003"||||(52.6,,)|Sinistral_Transform|||1||1|||||(-51.6,,)||(-10.2,,)||
-112.098 -24.11
-111.713 -24.032
>
# @D||PB_5049.0|"Bird 2003"||||(35.3,,)|Sinistral_Transform|||1||1|||||(-33.4,,)||(-11.5,,)||
-109.691 -34.609
-109.259 -34.545
>
# @D||PB_5072.0|"Bird 2003"||||(150.9,,)|Sinistral_Transform|||1||1|||||(-145.2,,)||(-40.9,,)||
-112.934 -28.379
-113.01 -28.383
>
# @D||PB_5100.0|"Bird 2003"||||(116.4,,)|Sinistral_Transform|||1||1|||||(-114.5,,)||(20.4,,)||
-102.088 1.903
-102.104 1.904
>
# @D||PB_5102.0|"Bird 2003"||||(115.1,,)|Sinistral_Transform|||1||1|||||(-115.1,,)||(-4.5,,)||
-102.133 1.778
-102.262 1.752
>
# @D||PB_5104.0|"Bird 2003"||||(112.9,,)|Sinistral_Transform|||1||1|||||(-108.1,,)||(-32.6,,)||
-102.23 1.541
-102.257 1.528
>
# @D||PB_5108.0|"Bird 2003"||||(109.8,,)|Sinistral_Transform|||1||1|||||(-108.6,,)||(-15.9,,)||
-102.203 1.221
-102.223 1.214
>
# @D||PB_5114.0|"Bird 2003"||||(33.0,,)|Sinistral_Transform|||1||1|||||(-32.1,,)||(-7.4,,)||
-101.644 1.404
-101.58 1.318
>
# @D||PB_5118.0|"Bird 2003"||||(30.0,,)|Sinistral_Transform|||1||1|||||(-29.7,,)||(-4.3,,)||
-101.348 1.399
-101.315 1.35
>
# @D||PB_5149.0|"Bird 2003"||||(39.7,,)|Sinistral_Transform|||1||1|||||(-38.1,,)||(-11.1,,)||
-101.203 2.241
-101.196 2.199
>
# @D||PB_5163.0|"Bird 2003"||||(5.2,,)|Sinistral_Transform|||1||1|||||(-4.9,,)||(1.7,,)||
-33.058 -55.458
-33.691 -55.605
>
# @D||PB_5179.0|"Bird 2003"||||(4.3,,)|Sinistral_Transform|||1||1|||||(-4.2,,)||(1.1,,)||
-49.163 -52.664
-50.671 -52.71
>
# @D||PB_5180.0|"Bird 2003"||||(4.3,,)|Sinistral_Transform|||1||1|||||(-4.3,,)||(0.3,,)||
-50.671 -52.71
-52.176 -52.873
>
# @D||PB_5181.0|"Bird 2003"||||(4.3,,)|Sinistral_Transform|||1||1|||||(-4.2,,)||(-1.0,,)||
-52.176 -52.873
-53.382 -53.209
>
# @D||PB_5182.0|"Bird 2003"||||(4.3,,)|Sinistral_Transform|||1||1|||||(-4.3,,)||(-0.3,,)||
-53.382 -53.209
-54.741 -53.406
>
# @D||PB_5183.0|"Bird 2003"||||(4.3,,)|Sinistral_Transform|||1||1|||||(-4.3,,)||(-0.5,,)||
-54.741 -53.406
-55.597 -53.53
>
# @D||PB_5184.0|"Bird 2003"||||(4.3,,)|Sinistral_Transform|||1||1|||||(-4.3,,)||(-0.5,,)||
-55.597 -53.53
-56.457 -53.649
>
# @D||PB_5209.0|"Bird 2003"||||(64.9,,)|Sinistral_Transform|||1||1|||||(-61.5,,)||(-20.8,,)||
-29.817 -55.683
-30.316 -55.754
>
# @D||PB_5216.0|"Bird 2003"||||(67.4,,)|Sinistral_Transform|||1||1|||||(-66.9,,)||(-8.7,,)||
-30.378 -56.443
-30.721 -56.449
>
# @D||PB_5226.0|"Bird 2003"||||(73.3,,)|Sinistral_Transform|||1||1|||||(-72.1,,)||(-13.3,,)||
-29.844 -58.262
-30.007 -58.272
>
# @D||PB_5230.0|"Bird 2003"||||(77.4,,)|Sinistral_Transform|||1||1|||||(-77.2,,)||(-4.9,,)||
-29.555 -59.514
-30.108 -59.515
>
# @D||PB_5239.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(0.5,,)||
-44.226 -60.243
-43.151 -60.376
>
# @D||PB_5240.0|"Bird 2003"||||(11.3,,)|Sinistral_Transform|||1||1|||||(-11.3,,)||(0.2,,)||
-43.151 -60.376
-42.067 -60.501
>
# @D||PB_5244.0|"Bird 2003"||||(11.2,,)|Sinistral_Transform|||1||1|||||(-11.2,,)||(0.5,,)||
-39.093 -61.018
-37.561 -61.243
>
# @D||PB_5245.0|"Bird 2003"||||(11.2,,)|Sinistral_Transform|||1||1|||||(-11.2,,)||(-0.0,,)||
-37.561 -61.243
-36.418 -61.392
>
# @D||PB_5251.0|"Bird 2003"||||(12.2,,)|Sinistral_Transform|||1||1|||||(-11.8,,)||(-3.0,,)||
-29.738 -60.575
-28.743 -60.601
>
# @D||PB_5252.0|"Bird 2003"||||(12.2,,)|Sinistral_Transform|||1||1|||||(-11.8,,)||(-3.4,,)||
-28.743 -60.601
-27.697 -60.617
>
# @D||PB_5266.0|"Bird 2003"||||(66.1,,)|Sinistral_Transform|||1||1|||||(-66.0,,)||(-2.3,,)||
-28.647 -55.005
-29.489 -55.033
>
# @D||PB_5586.0|"Bird 2003"||||(1.2,,)|Sinistral_Transform|||1||1|||||(-1.2,,)||(0.4,,)||
33.474 -34.173
32.69 -33.595
>
# @D||PB_5587.0|"Bird 2003"||||(1.2,,)|Sinistral_Transform|||1||1|||||(-1.2,,)||(0.2,,)||
32.69 -33.595
31.917 -33.012
>
# @D||PB_5588.0|"Bird 2003"||||(1.2,,)|Sinistral_Transform|||1||1|||||(-1.2,,)||(0.1,,)||
31.917 -33.012
31.153 -32.425
>
# @D||PB_5589.0|"Bird 2003"||||(1.2,,)|Sinistral_Transform|||1||1|||||(-1.2,,)||(-0.1,,)||
31.153 -32.425
30.4 -31.833
>
# @D||PB_5634.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-39.7,,)||(1.9,,)||
-78.646 7.337
-78.751 7.329
>
# @D||PB_5635.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-39.6,,)||(3.2,,)||
-78.751 7.329
-78.982 7.319
>
# @D||PB_5636.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-39.7,,)||(2.1,,)||
-78.982 7.319
-79.24 7.301
>
# @D||PB_5637.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-39.0,,)||(-7.5,,)||
-79.24 7.301
-79.47 7.228
>
# @D||PB_5640.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-39.5,,)||(-4.9,,)||
-79.846 7.16
-80.096 7.101
>
# @D||PB_5641.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-37.8,,)||(12.4,,)||
-80.096 7.101
-80.25 7.133
>
# @D||PB_5648.0|"Bird 2003"||||(39.7,,)|Sinistral_Transform|||1||1|||||(-38.0,,)||(-11.4,,)||
-81.038 7.222
-81.163 7.172
>
# @D||PB_5649.0|"Bird 2003"||||(39.7,,)|Sinistral_Transform|||1||1|||||(-38.1,,)||(-11.3,,)||
-81.163 7.172
-81.342 7.099
>
# @D||PB_5650.0|"Bird 2003"||||(39.7,,)|Sinistral_Transform|||1||1|||||(-38.9,,)||(-8.0,,)||
-81.342 7.099
-81.487 7.055
>
# @D||PB_5651.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-39.7,,)||(-2.7,,)||
-81.487 7.055
-81.584 7.039
>
# @D||PB_5652.0|"Bird 2003"||||(39.7,,)|Sinistral_Transform|||1||1|||||(-38.7,,)||(9.0,,)||
-81.584 7.039
-81.741 7.061
>
# @D||PB_5655.0|"Bird 2003"||||(39.8,,)|Sinistral_Transform|||1||1|||||(-38.9,,)||(8.3,,)||
-81.944 6.95
-82.09 6.967
>
# @D||PB_5661.0|"Bird 2003"||||(39.6,,)|Sinistral_Transform|||1||1|||||(-39.0,,)||(6.8,,)||
-82.492 7.296
-82.617 7.307
>
# @D||PB_5662.0|"Bird 2003"||||(39.6,,)|Sinistral_Transform|||1||1|||||(-37.5,,)||(-12.5,,)||
-82.617 7.307
-82.686 7.278
>
# @D||PB_5663.0|"Bird 2003"||||(39.6,,)|Sinistral_Transform|||1||1|||||(-39.0,,)||(6.7,,)||
-82.686 7.278
-82.748 7.283
>
# @D||PB_1152.0|"Bird 2003"||||(52.5,,)|Sinistral_Transform|||1||1|||||(-50.2,,)||(-15.2,,)||
-180.0 -65.750078
-179.197 -65.986
>
# @D||PB_4946.0|"Bird 2003"||||(22.2,,)|Sinistral_Transform|||1||1|||||(-22.1,,)||(-1.9,,)||
-180.0 -15.362707
-179.739 -15.542
>
# @D(60,45,70)|(-110,-130,-90)|NZ_535|Litchfield_NZ_2013|W||"Lake Heron"|(0.93,0.43,2.83)|Reverse-Sinistral||||||||||||||
171.134908572237 -43.2042405103095
171.10182948688 -43.3993417815027
171.153 -43.5400000017425
171.097465444628 -43.6255431776761
>
# @D(60,50,70)|(0,0,0)|NZ_548|Litchfield_NZ_2013|NE||"Dryburgh Northwest"|(0.006,0.001,0.026)|Reverse-Sinistral||||||||||||||
170.548 -44.7633000007432
170.343 -44.5567000006895
>
# @D(70,60,80)|(-90,-120,-60)|NZ_552|Litchfield_NZ_2013|NE||Otematata|(0.024,0.005,0.082)|Reverse-Sinistral||||||||||||||
170.157 -44.6867000007017
170.008 -44.5917000006663
>
# @D(75,60,90)|(-120,-140,-110)|NZ_551|Litchfield_NZ_2013|SW||"Fern Gully"|(0.61,0.4,1.73)|Sinistral-Reverse||||||||||||||
170.363113546552 -44.688475483261
170.363 -44.6883000022234
170.193 -44.5967000021536
170.083 -44.5867000021367
170.003 -44.4967000020702
>
# @D(45,35,55)|(-110,-130,-90)|NZ_526|Litchfield_NZ_2013|W||"McKerrow - Douglas Duplex"|(0.0,0.0,0.0)|Reverse-Sinistral||||||||||||||
169.960998476282 -43.7438092917952
170.055202533719 -43.6050528386935
>
# @D(80,70,90)|(-100,-120,-80)|NZ_528|Litchfield_NZ_2013|NW||"Landsborough 2"|(0.0,0.0,0.0)|Reverse-Sinistral||||||||||||||
169.457374613768 -43.978284272326
169.960998476282 -43.7438092909773
>
# @D(45,35,60)|(-133,-153,-113)|NZ_525|Litchfield_NZ_2013|SW||"Great Groove"|(0.0,0.0,0.0)|Reverse-Sinistral||||||||||||||
170.089932015286 -43.9128865650741
170.075968296526 -43.7024299231468
>
# @D(70,55,80)|(-110,-130,-90)|NZ_506|Litchfield_NZ_2013|W||Jagged|(0.0,0.0,0.0)|Reverse-Sinistral||||||||||||||
171.044711237458 -43.3713292447387
171.086045633205 -43.2083442058535
>
# @D(75,60,90)|(-135,-165,-105)|NZ_589|Litchfield_NZ_2013|W||Darran|(1.0,0.5,2.0)|Reverse-Sinistral||||||||||||||
168.13125870669 -44.7665872285785
168.111523342779 -44.6847587153779
